URS0000539083_9593	48	70
URS0000539083_9597	48	70
URS0000539083_9598	48	70
URS0000539083_9600	48	70
URS0000539083_9606	13	34	48	70
URS0000539083_9823	48	70
URS0000539083_9913	48	70
URS0000539083_9925	48	70
URS0000539083_78454	48	70
URS000053960D_7240	15	34	53	74
URS000053CF17_7234	55	76
URS000053D910_7245	14	36
URS000053F4C8_7227	27	48	123	144
URS00005407D6_9544	13	34	53	74
URS00005420EB_9519	21	42
URS0000544B5A_9509	1	22
URS0000544B5A_9544	1	22
URS0000544B5A_9593	1	22
URS0000544B5A_9597	1	22
URS0000544B5A_9600	1	22
URS0000544DD1_7237	27	48	66	87
URS0000545772_3702	3	23
URS0000545E26_7227	22	43	61	82
URS00005471BA_9544	22	43	61	81
URS00005471BA_9598	23	43
URS00005471BA_9600	22	43	61	81
URS00005471BA_9606	22	43	61	81
URS0000547435_4530	85	105
URS0000547E64_4530	139	159
URS00005488BA_4530	12	32	61	81
URS0000548CD4_6239	43	64
URS000054941F_7227	7	27	126	147
URS000054969A_9593	12	33
URS000054969A_9597	12	33
URS000054969A_9598	12	33
URS000054969A_9606	12	33	47	68
URS0000549A4D_9519	13	34
URS0000549F04_3694	69	92
URS000054D24E_7220	43	64
URS000054D54D_7230	55	74
URS000054D9EC_7220	61	81
URS000054ECE7_6239	36	57
URS000054F20D_7260	8	34
URS0000550BED_10376	13	36	51	71
URS0000551056_7217	51	73
URS00005516E1_3702	228	248	239	259
URS000055547D_4530	10	30	126	147
URS00005562E7_3702	50	70
URS0000556CC5_218851	104	124
URS0000557083_7234	9	36
URS000055763F_7237	18	40	62	84
URS00005591D3_7240	7	28
URS0000559525_4530	21	41	167	187
URS0000559D93_7220	6	27	40	63
URS0000559D93_7227	6	27	40	63
URS0000559D93_7238	6	27	40	63
URS0000559D93_7240	6	27	40	63
URS0000559D93_7245	6	27	40	63
URS000055A822_7230	9	35
URS000055AD47_6182	10	32	60	82
URS000055C0A5_7237	12	33	47	68
URS000055C56F_9545	47	68
URS000055C6C4_7260	2	23
URS000055C853_6239	21	43	60	81
URS000055E9CC_7260	13	35	13	35
URS000055EB2D_6239	0	22	47	69
URS000055EF9A_7222	45	66	45	66
URS000055F3C2_7244	13	35	55	77
URS000055FD88_6239	12	34	51	74
URS00005601CA_4530	37	58
URS0000560952_7244	11	33
URS00005614F2_7244	6	27	48	69
URS0000561D92_9509	47	69
URS0000561D92_9519	47	69
URS0000561D92_9544	8	32	47	69
URS0000561D92_9545	47	69
URS0000561D92_9593	47	69
URS0000561D92_9597	47	69
URS0000561D92_9598	47	69
URS0000561D92_9600	47	69
URS0000561D92_9606	10	32	47	69
URS00005630CC_3702	13	32	89	109
URS0000563236_7237	23	46
URS0000563F5A_9925	23	44
URS000056444E_4530	41	61
URS000056466F_31234	64	84
URS00005651EE_9600	7	28
URS00005651EE_9606	7	28
URS0000565536_31234	67	89
URS0000565B37_6239	18	40	60	82
URS00005675D3_9509	16	38
URS00005675D3_9519	16	38
URS00005675D3_9544	16	38	54	75
URS00005675D3_9600	16	38
URS00005675D3_9606	16	38	55	76
URS00005677F7_9593	70	90
URS00005677F7_9597	70	90
URS00005677F7_9606	34	55	70	91
URS000056861F_3702	49	69
URS0000569626_7237	59	80
URS000056971D_7227	15	38	60	81
URS000056AAAE_4558	9	26
URS000056B77B_7230	74	94
URS000056B7B5_3708	19	39	82	102
URS000056BD04_7260	64	92
URS000056BFD0_9483	13	34
URS000056BFD0_9509	13	34
URS000056BFD0_9544	13	34	55	77
URS000056BFD0_9545	13	34
URS000056BFD0_9593	13	34
URS000056BFD0_9597	13	34
URS000056BFD0_9598	13	34
URS000056BFD0_9600	13	32
URS000056BFD0_9606	13	34	55	76
URS000056BFD0_78454	13	34
URS000056C44B_7227	10	34	56	77
URS000056E178_7237	14	35
URS000056F952_7227	8	30	47	69
URS0000570381_7159	10	32
URS0000571364_9545	48	70
URS00005722F5_7260	60	80
URS00005723C3_6238	62	84
URS00005734A7_3702	11	31
URS00005759AE_7245	4	26	43	64
URS00005763EF_31234	58	77
URS0000576B29_4558	3	27
URS00005771F5_3702	47	67	238	258
URS00005771FA_6239	22	44	66	88
URS00005779BE_3694	69	92
URS00005783E7_7217	58	78
URS0000579866_6239	19	40	58	79
URS000057A2AC_7230	14	35	55	77
URS000057CDE2_6239	18	40	60	80
URS000057D733_7217	15	35	54	75
URS000057DA38_6239	50	72
URS000057DB75_4530	3	23	66	86
URS000057FA40_7217	54	75
URS000058074D_7237	23	46	66	89
URS0000581893_4530	10	33	110	133
URS0000582740_7260	14	35	57	79
URS0000583A4B_7165	11	38
URS0000583B75_31234	14	35
URS000058418A_4530	68	88
URS0000584238_7237	28	49	66	87
URS0000584FEB_6239	59	78
URS0000586940_7217	42	63
URS000058761B_7230	43	64
URS0000587ADE_3702	128	148	149	169
URS0000587E7C_3694	5	28
URS0000588AF6_7230	59	80
URS000058997A_9447	16	37
URS000058997A_9509	16	37
URS000058997A_9519	16	37
URS000058997A_9544	16	37	55	76
URS000058997A_9545	16	37
URS000058997A_9593	16	37
URS000058997A_9598	16	37
URS000058997A_9600	16	37
URS000058997A_9606	16	37	53	74
URS000058997A_9823	16	37
URS0000589AA3_9545	7	27
URS0000589AA3_9597	7	27
URS0000589AA3_9600	7	27
URS0000589AA3_9606	7	28	45	67
URS000058B6E2_3702	64	84
URS000058CC12_6239	22	43	60	82
URS000058CF0D_7165	66	87
URS0000590A56_218851	71	91
URS0000590FD2_6239	0	24	45	68
URS0000591486_4530	10	30
URS000059185F_7227	19	41	58	80
URS0000592E90_4530	13	33	70	90
URS0000593241_7237	23	44	60	82
URS00005932E8_7244	13	33
URS0000593562_7227	21	44	59	82
URS0000593F79_7227	0	21	45	66
URS000059437F_4530	81	101
URS0000594545_3702	143	163	203	223
URS00005948A6_7227	15	37	53	74
URS0000596B95_7227	22	44	61	82
URS0000597516_6239	19	41	60	81
URS00005989BA_7227	0	24	45	66
URS000059AAB1_7227	20	41
URS000059B659_4530	89	112
URS000059C60D_33708	2	24	44	68
URS000059D1A3_3694	5	24
URS000059D25A_7237	14	36	61	82
URS000059D864_7220	12	33
URS000059D864_7245	12	33
URS000059E8FC_6239	0	20	36	56
URS000059E9F8_7227	15	37	54	75
URS000059EAAC_9593	14	36
URS000059EAAC_9597	14	36
URS000059EAAC_9598	14	36
URS000059EAAC_9600	14	35
URS000059EAAC_9606	14	35	53	74
URS000059FD2D_218851	0	20
URS00005A3FCD_6239	17	38	60	83
URS00005A489F_7244	14	39	60	81
URS00005A6BAB_6239	13	34	53	74
URS00005A6F28_7245	54	76
URS00005A7090_7237	78	97
URS00005A77F0_31234	62	84
URS00005A7A0E_3702	49	69
URS00005A7ADC_4530	37	57
URS00005A845C_7222	57	78
URS00005A86D1_7220	54	75
URS00005A86D1_7238	54	75
URS00005A86D1_7240	54	75
URS00005A87D0_7217	14	35
URS00005A9591_6239	0	22	39	60
URS00005A9AE6_7222	55	77
URS00005A9AE6_7244	13	33	55	77
URS00005A9ED1_9544	52	73
URS00005A9ED1_9545	52	73
URS00005AA3A1_78454	21	42
URS00005AA63B_4265	6	29	131	153
URS00005AA876_31234	60	81
URS00005ADBDD_3702	23	43
URS00005AE5BC_7237	14	35
URS00005AEC25_7237	60	82
URS00005AEE16_3702	3	23	69	90
URS00005AF529_218851	25	45
URS00005AF82A_7227	40	60
URS00005AF851_9509	61	83
URS00005AF851_9519	61	83
URS00005B1024_7238	18	40
URS00005B19F4_7245	15	40
URS00005B1BFC_7234	68	88
URS00005B1BFC_7237	68	88
URS00005B1EA9_7230	6	28
URS00005B22F0_6239	21	42	66	85
URS00005B2835_7217	13	38
URS00005B3C87_3702	42	62
URS00005B52C7_7217	40	61
URS00005B60E2_4265	6	27
URS00005B6C21_3702	87	107
URS00005B7216_7260	60	80
URS00005B739D_9544	18	37	59	79
URS00005B8533_218851	0	20
URS00005B87A3_3702	17	37	87	107
URS00005B8A26_7244	7	27	45	67
URS00005B8C14_9544	15	38	53	75
URS00005B8C14_9545	15	38
URS00005BB48D_7220	8	28
URS00005BB93B_7222	51	73
URS00005BBB15_7165	57	77
URS00005BBC98_9593	26	48
URS00005BBC98_9597	26	48
URS00005BBC98_9598	26	48
URS00005BBC98_9606	26	47	65	86
URS00005BC04C_31234	17	39	57	74
URS00005BC9D8_6239	0	22	39	60
URS00005BD82B_7237	15	36
URS00005BE6F8_7244	14	35	55	77
URS00005C037C_7222	54	75
URS00005C0768_6239	22	45	61	83
URS00005C1FB8_7227	17	38	54	75
URS00005C31B0_7230	41	62
URS00005C323D_3702	49	69	362	382
URS00005C35EA_3702	19	39	62	81
URS00005C4072_7234	12	33
URS00005C4072_7237	12	33
URS00005C4679_7217	14	34
URS00005C5AA9_6239	22	44
URS00005C6C75_6239	49	69
URS00005C7133_7227	16	37	50	70
URS00005C7754_9544	11	32	49	70
URS00005C7754_9545	11	32
URS00005C8026_7222	8	28
URS00005C8858_6239	8	31	46	67
URS00005C9057_9940	22	43	60	80
URS00005C963F_31234	61	83
URS00005CA60D_6239	0	22	41	63
URS00005CAA7C_4530	23	46
URS00005CC428_7222	52	73
URS00005CD7A5_9544	26	47	66	86
URS00005CE067_4558	66	83
URS00005CF08E_6239	15	38	60	82
URS00005D1218_7220	56	77
URS00005D1F20_10376	13	34	47	68
URS00005D2E86_6238	64	84
URS00005D4068_7230	55	77
URS00005D63BD_7227	18	40	59	80
URS00005D7161_7237	14	36	56	77
URS00005D7862_9600	51	72
URS00005D97FE_9606	15	37	54	75
URS00005D98AE_4265	70	90
URS00005D9D62_31234	16	38	60	78
URS00005DA074_7165	62	83
URS00005DB390_7227	0	19	42	63
URS00005DB89A_3702	153	173
URS00005DC818_10376	21	42	59	81
URS00005DF546_7234	49	70
URS00005DF5DC_6238	25	46	64	86
URS00005E03DA_31234	62	83
URS00005E41C1_3702	107	127
URS00005E6009_3694	55	76
URS00005E6EE2_9447	55	77
URS00005E77BE_4530	16	36	122	144
URS00005E929A_3702	5	25
URS00005E93EF_3702	177	197
URS00005EB596_9509	53	74
URS00005EB596_9519	53	74
URS00005EB596_9544	53	73
URS00005EB596_9545	53	74
URS00005EB596_9593	53	74
URS00005EB596_9597	53	74
URS00005EB596_9598	52	73
URS00005EB596_9600	53	73
URS00005EB596_9606	15	36	52	73
URS00005EB596_78454	53	74
URS00005EB5B7_9544	5	26
URS00005EB5B7_9600	5	26
URS00005EB5B7_9606	5	26	56	76
URS00005EB5B7_9913	5	26
URS00005EC5F4_7165	14	36
URS00005EC89F_218851	116	137
URS00005ED09D_7238	2	24
URS00005EEDF1_3702	10	30
URS00005F07CA_9925	24	45	63	85
URS00005F07CA_9940	24	46	62	84
URS00005F1170_7217	48	69
URS00005F1864_7245	15	35	53	74
URS00005F1DC8_7227	27	47	65	86
URS00005F1E86_7220	10	30
URS00005F1E86_7227	10	30	48	69
URS00005F1E86_7238	10	30
URS00005F1E86_7240	10	30
URS00005F1E86_7245	10	30
URS00005F1FC5_7227	65	87
URS00005F206D_7217	40	60
URS00005F206D_7220	40	60
URS00005F206D_7227	3	24	40	61
URS00005F206D_7238	40	60
URS00005F206D_7240	40	60
URS00005F206D_7245	40	60
URS00005F2A24_7237	49	69
URS00005F3E85_7220	14	36	52	73
URS00005F4704_7227	14	36	54	75
URS00005F4704_7238	14	36
URS00005F4704_7240	14	36
URS00005F5263_31234	14	34	54	73
URS00005F7FC3_6182	10	34	59	79
URS00005F8A9C_9417	70	91
URS00005F8A9C_9615	70	91
URS00005F8A9C_9823	29	50	70	90
URS00005F8A9C_9913	70	91
URS00005F9E6C_7244	16	36	57	77
URS00005F9F98_7227	18	42	64	85
URS00005FB717_7217	18	40
URS00005FBB4A_7217	11	32
URS00005FDE16_9606	27	48	65	86
URS00005FF75C_3702	69	89
URS00006001B8_7260	14	36
URS0000602015_7222	44	64	44	64
URS00006021EF_7230	49	70
URS000060221B_7238	63	91
URS000060221B_7240	63	91
URS0000603AA2_7165	6	28
URS0000603CDF_6239	17	40
URS00006060E6_31234	31	54
URS0000606C6A_7260	56	78
URS0000606F79_4530	11	32
URS0000607CFF_7230	40	61
URS000060875E_9606	7	28
URS0000608EE5_7227	17	38	53	74
URS0000609003_7222	4	30
URS00006099C0_7245	7	29
URS000060B268_7234	12	35
URS000060BC79_7222	13	34
URS000060D00F_4530	200	221
URS000060D328_7237	28	50	65	86
URS000060F22B_6239	0	20	36	56
URS000061020A_9544	23	44	56	77
URS000061020A_9545	56	77
URS000061033F_3702	49	70
URS0000611544_4530	10	33
URS000061170B_7237	20	46	59	81
URS00006123B7_9600	35	57
URS0000612585_3983	18	37
URS00006128BE_6239	16	37	59	81
URS0000613508_31234	18	41	63	84
URS00006136D3_6239	23	44	67	88
URS0000613A51_9544	26	48	65	87
URS0000613A51_9545	26	48
URS0000614E9D_7237	12	35	55	76
URS000061554F_6182	10	30
URS00006155B5_6238	62	81
URS0000616578_9544	23	45
URS0000616578_9545	23	43
URS0000616756_6239	15	37	52	72
URS00006174A8_7220	18	40
URS00006174A8_7240	18	40
URS00006174A8_7245	18	40
URS0000617B31_7227	17	41	54	75
URS000061B4D7_4530	8	28
URS000061C979_10376	14	37	56	73
URS000061D218_7260	41	62
URS000061D9A6_7234	61	83
URS000061E354_7237	21	40	61	82
URS000061E4EF_3983	118	139
URS000061EE2B_9913	46	65
URS0000620113_7230	55	77
URS0000620E9A_7222	49	70	49	70
URS000062175E_4530	79	98
URS000062248B_6239	58	77
URS000062371E_29760	100	120
URS0000623819_8364	13	34	50	71
URS0000624211_10116	13	34	51	72
URS00006251B9_9796	5	26
URS00006253EB_9600	9	28
URS00006256CF_9913	16	37
URS0000626340_9606	15	35
URS0000626831_9606	48	65
URS0000626C27_7176	9	30	48	69
URS0000626C99_10090	13	37	57	78
URS000062749E_9606	3	26	42	63
URS00006274EE_9544	27	44	63	85
URS00006275E0_10116	13	37	55	77
URS0000627839_54126	70	90
URS0000628222_10116	12	33	48	68
URS00006284D8_9600	13	35
URS00006284D8_9606	13	35	61	81
URS0000628581_10090	0	20	64	84
URS000062869A_59729	58	80
URS0000628916_13616	29	50	70	90
URS00006289AD_7091	10	32	65	86
URS0000628DE9_7091	10	32
URS00006291B9_10090	12	33	69	90
URS00006291D1_10116	25	47	67	87
URS000062A2F0_9544	10	32	56	78
URS000062A2F0_9600	10	32
URS000062A2F0_9606	10	32	56	77
URS000062A6F5_9600	15	34
URS000062BA5C_10090	15	38	57	77
URS000062BA79_10116	60	83	60	83
URS000062BB4A_9544	23	43	63	89
URS000062BB4A_9606	23	43	63	84
URS000062C0AB_4530	35	56
URS000062C88B_9606	15	37	60	77
URS000062CD54_9544	53	73
URS000062D775_9796	14	35
URS000062DC4A_10116	14	34	51	71
URS000062DC91_9600	47	68
URS000062DC91_9606	9	29	47	68
URS000062DD45_9600	15	36	52	72
URS000062E57E_9606	60	82
URS000062EA49_9600	52	72
URS000062EA49_9606	15	36	52	72
URS000062EC78_10090	16	37
URS000062F905_10090	10	32	46	67
URS000063031F_10116	12	35	47	68
URS0000630FBE_9600	53	73
URS00006315BE_9606	21	42	60	81
URS0000631719_9600	15	35
URS00006321E3_7227	4	26	42	64
URS0000632243_9796	16	37	54	75
URS000063243F_10029	5	27
URS000063243F_10090	5	27	43	64
URS000063243F_10116	5	26	43	64
URS0000632626_31033	54	75
URS0000633B7D_10116	0	20
URS0000634618_9913	0	20
URS0000634639_9544	15	35
URS0000634C1B_9483	51	71
URS0000634C1B_9544	13	35	51	71
URS0000634C1B_9600	51	71
URS0000634C7D_9544	14	36	47	68
URS0000634F1D_9823	5	25
URS000063524F_9606	15	33
URS0000635696_9615	60	79
URS000063598F_9031	42	63
URS0000635D1A_9544	15	35
URS000063644A_9600	43	65
URS0000636E6F_99883	42	65
URS000063720F_9544	23	44
URS0000637646_9796	18	39	60	82
URS0000637707_9600	15	34
URS0000637772_3847	18	38
URS00006378D3_9598	0	23	64	84
URS00006378D3_9606	0	18	64	84
URS0000637DFF_9544	43	65
URS0000637E5A_7227	18	39	60	81
URS000063824E_9796	51	71
URS0000638502_9600	45	66
URS0000638502_9606	12	33	45	66
URS00006387FA_9598	23	44
URS0000638811_9544	12	34	50	71
URS0000638811_9598	12	31
URS0000638811_9600	12	34
URS0000638811_9606	12	34	50	71
URS00006389C1_9544	33	55
URS000063A10C_10090	16	38	55	76
URS000063A31B_10116	9	31	45	66
URS000063A3FE_9598	15	35
URS000063AB20_9606	7	27	51	68
URS000063ACDB_9606	49	69	81	101
URS000063AE30_7955	65	86
URS000063B6CA_9606	15	36	52	72
URS000063B757_9600	60	82
URS000063B8AF_9615	13	34
URS000063BE74_9031	6	27	47	67
URS000063C258_10116	14	36	51	72
URS000063C5C4_9606	15	36	54	75
URS000063C5E1_10116	8	28	45	66
URS000063C71D_9606	20	44	60	80
URS000063C71D_9796	60	80
URS000063D0D0_9606	15	37	51	72
URS000063D20F_9031	5	24	46	65
URS000063E3E2_10029	14	34
URS000063E590_10090	5	25	45	66
URS000063EFA7_9600	15	36
URS000063F2FE_10090	18	39	60	81
URS0000640052_9600	23	43
URS0000640709_9600	16	38	60	81
URS0000641432_9031	51	71
URS0000641524_10116	14	36	56	77
URS00006424F3_10116	54	75
URS0000642F53_9606	25	46	60	80
URS0000642FB7_9986	5	27	43	65
URS00006433A1_3847	7	26	71	91
URS0000643424_9796	38	59
URS000064397F_9796	5	25
URS0000643E32_9606	39	61
URS00006440BA_9600	16	37
URS00006449B1_10116	13	34	57	75
URS0000645360_4530	19	39	48	68
URS000064574E_10090	16	37	52	73
URS00006457C1_10090	8	28	45	66
URS0000646131_9544	60	81
URS00006468AB_9606	27	48	60	80
URS0000646D9C_7091	10	32
URS00006478A0_31033	7	29
URS0000647988_9606	15	34	52	73
URS0000648170_9544	5	27	45	67
URS00006484B3_9615	69	90
URS0000648BEC_9913	52	73
URS00006491BB_9600	17	39
URS00006497FB_9606	10	31	47	68
URS000064A21C_9606	51	72	51	72	51	72	51	72
URS000064A52B_9600	58	79
URS000064A5DF_9600	13	33	47	68
URS000064AEE1_7227	17	39	56	77
URS000064AF5D_10116	19	38	59	79
URS000064B9B1_9544	53	74
URS000064B9B1_9598	53	74
URS000064B9B1_9600	53	74
URS000064B9B1_9606	0	25	53	74
URS000064BA9B_9544	15	35
URS000064C351_9544	15	35	53	73
URS000064C3C7_10090	15	36	55	76
URS000064C5B0_9606	23	44	60	83
URS000064C80E_10116	0	19
URS000064CB9D_10116	18	39	18	39	60	82	60	82
URS000064D31A_9600	60	80
URS000064D6F5_3880	65	85
URS000064D931_9600	68	88
URS000064E0AB_10090	10	30	44	65
URS000064E7A8_10029	15	36
URS000064EB09_9606	60	80
URS000064EB57_13616	8	24
URS000064F790_9796	43	65
URS000064F901_9544	5	26	44	66
URS000064F901_9600	5	26	44	66
URS000064F901_9606	5	26	44	66
URS000064FA6C_9606	60	78
URS000064FF06_9544	15	35
URS00006507F4_9031	50	70
URS0000650FBF_9600	23	43
URS000065125B_9544	15	38
URS00006512AF_9606	13	32
URS00006515A6_9600	14	34	56	77
URS00006515A6_9606	14	34	56	77
URS0000651B6D_9606	15	36	53	74
URS0000651BF7_9606	15	36	53	73
URS0000651D56_9031	10	32	47	67
URS000065205C_101020	13	32
URS0000652210_9606	21	43	60	81
URS0000652679_9606	15	36
URS0000653648_10116	14	36	60	77
URS0000653AC8_10090	11	32	71	92
URS0000653FAB_3702	11	31	84	104
URS0000654279_9913	6	27
URS00006542D7_9600	56	78
URS0000654308_9796	13	35
URS00006543DD_7425	14	36
URS0000654C4D_9544	60	80
URS0000654F47_9544	48	69
URS00006551F3_29760	10	30
URS0000655308_9615	15	36
URS0000655398_28377	15	36	52	72
URS000065543B_9544	61	78
URS000065595C_9544	59	82
URS000065599E_4081	85	105
URS0000655E35_10090	15	37	56	77
URS0000655F5E_10090	10	31	49	70
URS0000655FCD_7091	10	32
URS000065615C_9600	49	70
URS000065615C_9615	49	70
URS000065618D_9544	60	81
URS000065651B_10116	16	37	43	65
URS0000656761_9606	6	27	38	59
URS000065726F_10090	14	35	51	72
URS00006574C4_29760	10	30
URS0000657D34_9600	40	61
URS0000657D34_9606	6	26	40	61
URS000065833A_9600	55	77
URS00006588D4_9606	5	27	45	67
URS00006596A5_10090	22	43	59	80
URS0000659A96_9600	43	64
URS0000659C44_7227	16	37	54	74
URS000065A629_9796	5	26	43	65
URS000065B04B_9823	7	29
URS000065B212_9600	15	35
URS000065B212_9606	15	35
URS000065C4A9_29760	11	31
URS000065C4C8_10141	6	26	38	59
URS000065C5E2_9600	15	34	52	73
URS000065C68F_7244	52	73
URS000065C7A9_99883	8	30
URS000065CFB6_9600	14	35
URS000065D4D7_9606	10	31	44	64
URS000065DAF1_10116	15	36	55	76
URS000065E052_9544	27	46	60	80
URS000065E767_9615	16	37
URS000065E9EB_7176	14	35	52	71
URS000065F3F3_9544	15	36	55	76
URS000065F7AD_9483	47	69
URS000065FD72_10116	10	30	45	65
URS00006602F5_9544	15	35
URS0000660992_3847	10	31	85	105
URS0000660AA4_9615	7	28
URS0000661371_10029	10	32	47	68
URS000066186A_9796	46	67
URS0000661B1E_609295	21	43	58	80
URS0000661B89_9544	16	35	53	74
URS0000661ED7_10116	5	26	45	66
URS0000661F8D_10376	3	24
URS0000662F5D_10090	12	31	47	68
URS0000662FC3_9606	13	32	50	71
URS0000663F9C_9606	53	74
URS0000663FA6_9796	43	64
URS0000664023_10116	10	30	46	66
URS0000664515_10116	15	37
URS00006647E8_9031	31	55	70	91
URS0000664891_29760	55	75
URS0000664FAA_9606	60	78
URS0000665028_9544	22	43	60	80
URS00006651B2_6238	9	34
URS00006656A0_9606	14	38	53	74
URS0000665A9B_9600	15	35
URS0000666351_3694	20	39
URS00006665FD_9544	50	71
URS0000666A9B_9606	60	80
URS00006670FC_10116	12	33	71	91
URS0000668047_9544	60	78
URS000066838B_45455	22	42	57	80
URS0000668584_9606	12	34	49	70
URS000066867A_3847	103	123
URS0000668846_9606	15	39
URS0000668A0E_9544	15	36	55	75
URS0000668C6C_9600	15	35
URS0000668E91_9986	5	26	43	64
URS0000669010_9544	23	45	60	81
URS0000669010_9600	60	81
URS0000669010_9606	23	45	60	81
URS0000669320_9483	46	67
URS0000669BE1_9796	42	64
URS0000669E4D_9483	16	35
URS000066A147_9544	14	37
URS000066A55E_9600	15	36
URS000066A55E_9606	15	36	54	75
URS000066A5B0_9796	14	36
URS000066AF7E_6238	49	69
URS000066B4C0_9823	50	72
URS000066C26A_3702	10	30	73	93
URS000066C2B1_9544	78	96
URS000066CFE9_3760	1	20
URS000066D17C_10116	13	34	53	74
URS000066D4E1_29760	11	31
URS000066E3E2_10090	13	33	46	67
URS000066E6B7_9600	15	38
URS000066E752_9483	13	34
URS000066E879_9600	47	73
URS000066E8AE_8932	18	39	55	76
URS000066F5C4_9544	25	45
URS000066FA7E_10090	13	34	53	74
URS00006700DC_7227	15	36	53	74
URS000067027C_9913	51	72
URS000067027C_9940	52	72
URS0000670596_10090	19	42	59	79
URS0000670A47_9606	53	74
URS0000671945_9600	15	36
URS0000672395_9544	61	79
URS0000672B7B_7460	14	36
URS0000672C2F_9823	12	35
URS0000673E2E_7227	12	33	64	86
URS0000674174_9483	54	75
URS0000674174_9544	54	75
URS0000674174_9600	54	75
URS0000674174_9606	54	75
URS000067427D_9544	19	39
URS000067427D_9600	19	39
URS000067427D_9606	19	39	62	83
URS0000674535_13616	4	25	41	61
URS000067457A_9544	3	25
URS000067457A_9600	3	25
URS0000674787_9544	43	64
URS0000674E0C_3847	82	105
URS00006751F8_10090	0	19	62	83
URS0000675553_9600	15	36	53	74
URS00006757F7_7227	22	42	70	93
URS000067619E_9796	10	30
URS0000676278_9615	6	27
URS0000676278_10090	6	27	38	59
URS0000676278_10116	6	27	38	58
URS0000676CBC_9615	5	26
URS0000676CF5_29760	84	104
URS0000676F0F_9544	10	31
URS0000676F0F_9600	10	31
URS0000676F0F_9606	10	31
URS0000678203_9606	60	82
URS0000678789_9913	8	28	46	66
URS0000678CAF_9031	70	90
URS00006792B3_3750	3	23	3	23
URS0000679803_29760	161	181
URS000067A06A_59729	5	26
URS000067A61F_9913	7	28
URS000067A8C8_3760	68	88
URS000067B227_9606	60	78
URS000067B7F5_3702	7	27	85	105
URS000067C21D_4558	69	89
URS000067C7E7_9600	15	36	55	75
URS000067CEB5_7091	42	64
URS000067D262_9600	0	18	64	84
URS000067DD98_7955	22	43	59	80
URS000067E0B9_9606	50	69
URS000067E604_9606	9	30
URS000067E6DA_10090	51	73
URS000067EC64_10116	7	25	47	68
URS000067F057_59729	16	37
URS000067F14D_7955	6	23	43	65
URS000067FD39_9031	8	32	47	69
URS000067FFEB_9544	14	34	50	71
URS000068005C_13616	14	35	51	71
URS0000680730_54126	58	79
URS0000680AAF_9606	15	36	53	74
URS000068196F_9600	16	37
URS000068196F_9606	16	37
URS0000681A9E_29760	150	170
URS0000682952_9600	11	30
URS0000683416_9796	9	31
URS00006834ED_10116	20	41	59	81
URS0000683780_9600	60	78
URS0000683923_10116	13	35	52	72
URS0000683D9C_9913	47	68
URS0000684098_4530	68	88
URS00006845BC_9544	60	81
URS0000684766_10116	10	32	56	77
URS000068518E_3711	12	32	62	82
URS00006851AB_9600	43	65
URS0000685928_9606	60	80
URS000068632F_9600	60	81
URS0000686612_9913	52	74
URS00006870AD_9796	17	38
URS00006884F0_54126	58	79
URS0000688CFC_9600	63	84
URS0000688CFC_9606	11	32	63	84
URS0000688CFC_10116	11	32	63	84
URS0000689179_9544	8	29	43	65
URS0000689179_9606	5	27	43	65
URS0000689901_9600	14	35
URS0000689939_13616	14	36	51	71
URS000068A815_7091	10	32
URS000068AA11_9600	17	37
URS000068B53B_9600	53	73
URS000068B89F_9544	15	38
URS000068BA99_10116	5	26	43	66
URS000068BDA8_10116	15	37
URS000068C3DD_3847	10	30
URS000068C6E9_29760	55	75
URS000068C7D7_7227	9	35
URS000068C860_9913	14	36
URS000068C860_9940	14	35
URS000068CA2F_9600	15	37	52	73
URS000068CA2F_9606	15	37	52	73
URS000068CB78_9606	16	38	54	77
URS000068E5D9_7227	45	67
URS000068E793_9606	68	88
URS000068E820_54126	58	79	58	79
URS000068EA81_3329	71	91
URS000068F03F_9606	15	36	52	74
URS000068F87E_9031	6	27	62	83
URS000068FE60_9483	50	71
URS0000690054_9600	17	33
URS000069015A_9913	16	38
URS000069015A_9925	16	38
URS000069071B_4530	87	107
URS0000690F15_3694	10	30	100	120
URS0000691556_9600	9	31
URS0000691556_9606	9	31	44	63
URS0000691659_9544	53	74
URS0000691A71_9544	60	80
URS0000691B72_45455	14	36	55	76
URS0000692103_9796	51	71
URS0000692D54_9600	54	75
URS000069384A_10090	17	42	54	73
URS0000694EAE_3750	83	103
URS0000695626_9913	60	80
URS00006965E5_9600	0	19
URS00006965FF_9544	60	82
URS0000696A51_9544	12	33	49	69
URS0000696C5F_10376	2	23	38	61
URS0000696DDE_45455	12	31	47	69
URS0000696DEE_9615	5	27
URS00006978FD_4530	57	77
URS0000698489_9544	15	36	49	70
URS0000698489_9600	15	36	49	70
URS0000698489_9606	15	36	49	70
URS0000698C8E_10116	15	37	50	72
URS0000698CE3_10116	54	75
URS0000699174_4530	88	108
URS000069953F_10116	7	28	54	75
URS0000699625_9600	53	74
URS000069971F_10090	13	34	51	72
URS0000699C5F_10090	26	44	65	86
URS0000699DB3_9544	49	70
URS0000699DB3_9606	12	34	49	70
URS0000699E19_9606	59	79
URS000069A308_10090	5	26	43	65
URS000069A399_9913	6	27
URS000069A4D9_54126	58	79
URS000069A81A_9606	15	36	50	71
URS000069AD99_10116	13	35	46	65
URS000069B691_10090	9	31	48	69
URS000069BA87_9600	7	27	51	68
URS000069C337_9606	10	33
